year,rank,title,artist,lyrics_raw,lyrics_url
2008,49,When I Grow Up,The Pussycat Dolls,,
2008,50,Sensual Seduction,Snoop Dogg,,
2008,51,What You Got,Colby O'DonisFeaturingAkon,,
2008,52,It's Not My Time,3 Doors Down,,
2008,53,Better In Time,Leona Lewis,,
2008,54,Crank That (Soulja Boy),Soulja BoyTell'em,,
2008,55,Shadow Of The Day,Linkin Park,,
2008,56,Sweetest Girl (Dollar Bill),"Wyclef JeanFeaturingAkon,Lil Wayne& Niia",,
2008,57,Miss Independent,Ne-Yo,,
2008,58,Fall For You,Secondhand Serenade,,
2008,59,In The Ayer,Flo RidaFeaturingwill.i.am,,
2008,60,Say,John Mayer,,
2008,61,One Step At A Time,Jordin Sparks,,
2008,62,Hate That I Love You,RihannaFeaturingNe-Yo,,
2008,63,Superstar,Lupe FiascoFeaturing Matthew Santos,,
2008,64,Suffocate,J. Holiday,,
2008,65,Let It Rock,Kevin Rudolf FeaturingLil Wayne,,
2008,66,Get Like Me,David BannerFeaturingChris Brown,,
2008,67,Realize,Colbie Caillat,,
2008,68,Put On,YoungJeezyFeaturingKanye West,,
2008,69,The Time Of My Life,David Cook,,
2008,70,Lolli Lolli (Pop That Body),"Three 6 MafiaFeaturingProject Pat, Young D & Superpower",,
2008,71,Cyclone,Baby Bash FeaturingT-Pain,,
2008,72,Love Like This,Natasha BedingfieldFeaturingSean Kingston,,
2008,73,Burnin' Up,Jonas Brothers,,
2008,74,Love Lockdown,Kanye West,,
2008,75,I Luv Your Girl,The-Dream,,
2008,76,Crush,David Archuleta,,
2008,77,Hypnotized,Plies FeaturingAkon,,
2008,78,Big Girls Don't Cry,Fergie,,
2008,79,Good Life,Kanye WestFeaturingT-Pain,,
2008,80,Womanizer,Britney Spears,,
2008,81,Love Story,Taylor Swift,,
2008,82,Just Fine,Mary J. Blige,,
2008,83,Piece Of Me,Britney Spears,,
2008,84,The Boss,Rick RossFeaturingT-Pain,,
2008,85,All Summer Long,Kid Rock,,
2008,86,Can't Help But Wait,Trey Songz,,
2008,87,In Love With A Girl,Gavin DeGraw,,
2008,88,My Life,The GameFeaturingLil Wayne,,
2008,89,I Remember,Keyshia Cole,,
2008,90,Flashing Lights,Kanye WestFeaturingDwele,,
2008,91,Mrs. Officer,Lil WayneFeaturing Bobby Valentino & Kidd Kidd,,
2008,92,7 Things,Miley Cyrus,,
2008,93,You're Gonna Miss This,Trace Adkins,,
2008,94,Love Remains The Same,Gavin Rossdale,,
2008,95,Feels Like Tonight,Daughtry,,
2008,96,The Way I Are,TimbalandFeaturing Keri Hilson,,
2008,97,Addicted,Saving Abel,,
2008,98,Into The Night,SantanaFeaturingChad Kroeger,,
2008,99,Heaven Sent,Keyshia Cole,,
2008,100,She Got It,2 Pistols FeaturingT-Pain& Tay Dizm,,
2009,1,Boom Boom Pow,The Black Eyed Peas,,
2009,2,Poker Face,Lady Gaga,,
2009,3,Just Dance,Lady GagaFeaturingColby O'Donis,,
2009,4,I Gotta Feeling,The Black Eyed Peas,,
2009,5,Love Story,Taylor Swift,,
2009,6,Right Round,Flo Rida,,
2009,7,I'm Yours,Jason Mraz,,
2009,8,Single Ladies (Put A Ring On It),Beyonce,,
2009,9,Heartless,Kanye West,,
2009,10,Gives You Hell,The All-American Rejects,,
2009,11,You Belong With Me,Taylor Swift,,
2009,12,Dead And Gone,T.I. FeaturingJustin Timberlake,,
2009,13,You Found Me,The Fray,,
2009,14,Use Somebody,Kings of Leon,,
2009,15,Knock You Down,Keri Hilson FeaturingKanye West&Ne-Yo,,
2009,16,Blame It,Jamie Foxx FeaturingT-Pain,,
2009,17,I Know You Want Me (Calle Ocho),Pitbull,,
2009,18,Live Your Life,T.I. FeaturingRihanna,,
2009,19,Kiss Me Thru The Phone,Soulja BoyTell 'em Featuring Sammie,,
2009,20,Down,Jay SeanFeaturingLil Wayne,,
2009,21,The Climb,Miley Cyrus,,
2009,22,Best I Ever Had,Drake,,
2009,23,My Life Would Suck Without You,Kelly Clarkson,,
2009,24,Halo,Beyonce,,
2009,25,Hot N Cold,Katy Perry,,
2009,26,Second Chance,Shinedown,,
2009,27,Circus,Britney Spears,,
2009,28,Day 'N' Nite,Kid Cudi,,
2009,29,Party In The U.S.A.,Miley Cyrus,,
2009,30,Don't Trust Me,3OH!3,,
2009,31,Run This Town,"Jay-Z,Rihanna&Kanye West",,
2009,32,Let It Rock,Kevin Rudolf FeaturingLil Wayne,,
2009,33,Fire Burning,Sean Kingston,,
2009,34,Whatcha Say,Jason Derulo,,
2009,35,LoveGame,Lady Gaga,,
2009,36,Waking Up In Vegas,Katy Perry,,
2009,37,Birthday Sex,Jeremih,,
2009,38,Sober,P!nk,,
2009,39,Womanizer,Britney Spears,,
2009,40,Whatever You Like,T.I.,,
2009,41,Obsessed,Mariah Carey,,
2009,42,Mad,Ne-Yo,,
2009,43,Good Girls Go Bad,Cobra StarshipFeaturing Leighton Meester,,
2009,44,Love Lockdown,Kanye West,,
2009,45,So What,P!nk,,
2009,46,Hotel Room Service,Pitbull,,
2009,47,Crack A Bottle,"Eminem,Dr. Dre&50 Cent",,
2009,48,If I Were A Boy,Beyonce,,
2009,49,Turnin Me On,Keri Hilson FeaturingLil Wayne,,
2009,50,I Hate This Part,The Pussycat Dolls,,
2009,51,Gotta Be Somebody,Nickelback,,
2009,52,Please Don't Leave Me,P!nk,,
2009,53,Paparazzi,Lady Gaga,,
2009,54,Beautiful,AkonFeaturingColby O'Donis&Kardinal Offishall,,
2009,55,Viva La Vida,Coldplay,,
2009,56,Right Now (Na Na Na),Akon,,
2009,57,Battlefield,Jordin Sparks,,
2009,58,Sugar,Flo RidaFeaturing Wynter,,
2009,59,Miss Independent,Ne-Yo,,
2009,60,Fireflies,Owl City,,
2009,61,New Divide,Linkin Park,,
2009,62,Empire State Of Mind,Jay-Z+Alicia Keys,,
2009,63,No Surprise,Daughtry,,
2009,64,She Wolf,Shakira,,
2009,65,Break Up,MarioFeaturingGucci Mane& Sean Garrett,,
2009,66,Sweet Dreams,Beyonce,,
2009,67,Every Girl,Young Money,,
2009,68,Fallin' For You,Colbie Caillat,,
2009,69,Untouched,The Veronicas,,
2009,70,If Today Was Your Last Day,Nickelback,,
2009,71,Throw It In The Bag,FabolousFeaturingThe-Dream,,
2009,72,Love Drunk,Boys Like Girls,,
2009,73,I Love College,Asher Roth,,
2009,74,If U Seek Amy,Britney Spears,,
2009,75,Big Green Tractor,Jason Aldean,,
2009,76,White Horse,Taylor Swift,,
2009,77,Disturbia,Rihanna,,
2009,78,21 Guns,Green Day,,
2009,79,Turn My Swag On,Soulja BoyTell'em,,
2009,80,Rockin' That Thang,The-Dream,,
2009,81,Chicken Fried,Zac Brown Band,,
2009,82,Diva,Beyonce,,
2009,83,Replay,Iyaz,,
2009,84,Then,Brad Paisley,,
2009,85,Her Diamonds,Rob Thomas,,
2009,86,How Do You Sleep?,Jesse McCartneyFeaturingLudacris,,
2009,87,3,Britney Spears,,
2009,88,Forever,"DrakeFeaturingKanye West,Lil Wayne&Eminem",,
2009,89,One Time,Justin Bieber,,
2009,90,I Run To You,Lady Antebellum,,
2009,91,I Do Not Hook Up,Kelly Clarkson,,
2009,92,Green Light,John LegendFeaturing Andre 3000,,
2009,93,People Are Crazy,Billy Currington,,
2009,94,Whatever It Is,Zac Brown Band,,
2009,95,Already Gone,Kelly Clarkson,,
2009,96,Goodbye,Kristinia DeBarge,,
2009,97,Say Hey (I Love You),Michael Franti & Spearhead Featuring Cherine Anderson,,
2009,98,Pop Champagne,Jim Jones& Ron Browz Featuring Juelz Santana,,
2009,99,Pretty Wings,Maxwell,,
2009,100,Never Say Never,The Fray,,
2010,1,TiK ToK,Ke$ha,,
2010,2,Need You Now,Lady Antebellum,,
2010,3,"Hey, Soul Sister",Train,,
2010,4,California Gurls,Katy PerryFeaturingSnoop Dogg,,
2010,5,OMG,UsherFeaturingwill.i.am,,
2010,6,Airplanes,B.o.BFeaturingHayley Williams,,
2010,7,Love The Way You Lie,EminemFeaturingRihanna,,
2010,8,Bad Romance,Lady Gaga,,
2010,9,Dynamite,Taio Cruz,,
2010,10,Break Your Heart,Taio CruzFeaturingLudacris,,
2010,11,Nothin' On You,B.o.BFeaturingBruno Mars,,
2010,12,I Like It,Enrique IglesiasFeaturingPitbull,,
2010,13,BedRock,Young MoneyFeaturing Lloyd,,
2010,14,In My Head,Jason Derulo,,
2010,15,Rude Boy,Rihanna,,
2010,16,Telephone,Lady GagaFeaturing Beyonce,,
2010,17,Teenage Dream,Katy Perry,,
2010,18,Just The Way You Are,Bruno Mars,,
2010,19,Cooler Than Me,Mike Posner,,
2010,20,Imma Be,The Black Eyed Peas,,
2010,21,Empire State Of Mind,Jay-Z+Alicia Keys,,
2010,22,DJ Got Us Fallin' In Love,UsherFeaturingPitbull,,
2010,23,Billionaire,Travie McCoyFeaturingBruno Mars,,
2010,24,Not Afraid,Eminem,,
2010,25,Replay,Iyaz,,
2010,26,Sexy Chick,David GuettaFeaturingAkon,,
2010,27,Breakeven,The Script,,
2010,28,Your Love Is My Drug,Ke$ha,,
2010,29,I Gotta Feeling,The Black Eyed Peas,,
2010,30,Fireflies,Owl City,,
2010,31,Say Aah,Trey SongzFeaturingFabolous,,
2010,32,Find Your Love,Drake,,
2010,33,Alejandro,Lady Gaga,,
2010,34,Ridin' Solo,Jason Derulo,,
2010,35,Just A Dream,Nelly,,
2010,36,How Low,Ludacris,,
2010,37,Like A G6,Far*East Movement Featuring Cataracs &Dev,,
2010,38,Carry Out,TimbalandFeaturingJustin Timberlake,,
2010,39,Haven't Met You Yet,Michael Buble,,
2010,40,Club Can't Handle Me,Flo RidaFeaturingDavid Guetta,,
2010,41,Down,Jay SeanFeaturingLil Wayne,,
2010,42,Bulletproof,La Roux,,
2010,43,Whatcha Say,Jason Derulo,,
2010,44,Baby,Justin BieberFeaturingLudacris,,
2010,45,Whataya Want From Me,Adam Lambert,,
2010,46,Mine,Taylor Swift,,
2010,47,Only Girl (In The World),Rihanna,,
2010,48,Live Like We're Dying,Kris Allen,,
2010,49,Hard,RihannaFeaturingJeezy,,
2010,50,Young Forever,Jay-Z+ Mr. Hudson,,
2010,51,Blah Blah Blah,Ke$ha Featuring3OH!3,,
2010,52,Bottoms Up,Trey SongzFeaturingNicki Minaj,,
2010,53,Do You Remember,Jay SeanFeaturingSean Paul&Lil Jon,,
2010,54,All The Right Moves,OneRepublic,,
2010,55,According To You,Orianthi,,
2010,56,My Chick Bad,LudacrisFeaturingNicki Minaj,,
2010,57,You Belong With Me,Taylor Swift,,
2010,58,Meet Me Halfway,The Black Eyed Peas,,
2010,59,Take It Off,Ke$ha,,
2010,60,Over,Drake,,
2010,61,Animal,Neon Trees,,
2010,62,Misery,Maroon 5,,
2010,63,Magic,B.o.BFeaturingRivers Cuomo,,
2010,64,Paparazzi,Lady Gaga,,
2010,65,Tie Me Down,New BoyzFeaturingRay J,,
2010,66,Your Love,Nicki Minaj,,
2010,67,Party In The U.S.A.,Miley Cyrus,,
2010,68,Deuces,Chris BrownFeaturingTyga& Kevin McCall,,
2010,69,3,Britney Spears,,
2010,70,Impossible,Shontelle,,
2010,71,Forever,"DrakeFeaturingKanye West,Lil Wayne&Eminem",,
2010,72,Two Is Better Than One,Boys Like Girls FeaturingTaylor Swift,,
2010,73,My First Kiss,3OH!3Featuring Ke$ha,,
2010,74,Already Gone,Kelly Clarkson,,
2010,75,Rock That Body,The Black Eyed Peas,,
2010,76,Secrets,OneRepublic,,
2010,77,Naturally,Selena Gomez& The Scene,,
2010,78,Un-Thinkable (I'm Ready),Alicia Keys,,
2010,79,All I Do Is Win,"DJ KhaledFeaturingT-Pain,Ludacris,Snoop Dogg&Rick Ross",,
2010,80,I Made It (Cash Money Heroes),"Kevin Rudolf FeaturingBirdman,Jay Sean, &Lil Wayne",,
2010,81,Stuck Like Glue,Sugarland,,
2010,82,Hey Daddy (Daddy's Home),UsherFeaturing Plies,,
2010,83,There Goes My Baby,Usher,,
2010,84,Today Was A Fairytale,Taylor Swift,,
2010,85,Say Something,TimbalandFeaturingDrake,,
2010,86,Sweet Dreams,Beyonce,,
2010,87,Use Somebody,Kings of Leon,,
2010,88,Undo It,Carrie Underwood,,
2010,89,Eenie Meenie,Sean Kingston&Justin Bieber,,
2010,90,Right Above It,Lil WayneFeaturingDrake,,
2010,91,The House That Built Me,Miranda Lambert,,
2010,92,If I Die Young,The Band Perry,,
2010,93,The Only Exception,Paramore,,
2010,94,American Honey,Lady Antebellum,,
2010,95,King Of Anything,Sara Bareilles,,
2010,96,Life After You,Daughtry,,
2010,97,Smile,Uncle Kracker,,
2010,98,Teach Me How To Dougie,Cali Swag District,,
2010,99,Try Sleeping With A Broken Heart,Alicia Keys,,
2010,100,"Lover, Lover",Jerrod Niemann,,
2011,1,Rolling In The Deep,Adele,,
2011,2,Party Rock Anthem,LMFAOFeaturingLauren Bennett& GoonRock,,
2011,3,Firework,Katy Perry,,
2011,4,E.T.,Katy PerryFeaturingKanye West,,
2011,5,Give Me Everything,"PitbullFeaturingNe-Yo,Afrojack& Nayer",,
2011,6,Grenade,Bruno Mars,,
2011,7,Super Bass,Nicki Minaj,,
2011,8,Moves Like Jagger,Maroon 5FeaturingChristina Aguilera,,
2011,9,Just Can't Get Enough,The Black Eyed Peas,,
2011,10,On The Floor,Jennifer LopezFeaturingPitbull,,
2011,11,S&M,Rihanna,,
2011,12,Pumped Up Kicks,Foster the People,,
2011,13,Last Friday Night (T.G.I.F.),Katy Perry,,
2011,14,Just The Way You Are,Bruno Mars,,
2011,15,Tonight (I'm Lovin' You),Enrique IglesiasFeaturingLudacris& DJ Frank E,,
2011,16,Raise Your Glass,P!nk,,
2011,17,Born This Way,Lady Gaga,,
2011,18,F**kin' Perfect,P!nk,,
2011,19,What's My Name?,RihannaFeaturingDrake,,
2011,20,Look At Me Now,Chris BrownFeaturingLil Wayne&Busta Rhymes,,
2011,21,Down On Me,JeremihFeaturing50 Cent,,
2011,22,How To Love,Lil Wayne,,
2011,23,Someone Like You,Adele,,
2011,24,The Good Life,OneRepublic,,
2011,25,The Lazy Song,Bruno Mars,,
2011,26,Till The World Ends,Britney Spears,,
2011,27,The Show Goes On,Lupe Fiasco,,
2011,28,The Edge Of Glory,Lady Gaga,,
2011,29,We R Who We R,Ke$ha,,
2011,30,Black And Yellow,Wiz Khalifa,,
2011,31,Tonight Tonight,Hot Chelle Rae,,
2011,32,Blow,Ke$ha,,
2011,33,Lighters,Bad Meets EvilFeaturingBruno Mars,,
2011,34,If I Die Young,The Band Perry,,
2011,35,Stereo Hearts,Gym Class HeroesFeaturingAdam Levine,,
2011,36,The Time (Dirty Bit),The Black Eyed Peas,,
2011,37,Coming Home,Diddy - Dirty Money FeaturingSkylar Grey,,
2011,38,Hey Baby (Drop It To The Floor),PitbullFeaturingT-Pain,,
2011,39,Only Girl (In The World),Rihanna,,
2011,40,6 Foot 7 Foot,Lil WayneFeaturing Cory Gunz,,
2011,41,Just A Kiss,Lady Antebellum,,
2011,42,Dirt Road Anthem,Jason Aldean,,
2011,43,Dynamite,Taio Cruz,,
2011,44,No Hands,Waka Flocka FlameFeaturingRoscoe Dash&Wale,,
2011,45,I Wanna Go,Britney Spears,,
2011,46,I'm On One,"DJ KhaledFeaturingDrake,Rick Ross&Lil Wayne",,
2011,47,You Make Me Feel...,Cobra StarshipFeaturing Sabi,,
2011,48,Yeah 3X,Chris Brown,,
2011,49,Moment 4 Life,Nicki MinajFeaturingDrake,,
2011,50,I Need A Doctor,Dr. DreFeaturingEminem&Skylar Grey,,
2011,51,Just A Dream,Nelly,,
2011,52,Motivation,Kelly RowlandFeaturingLil Wayne,,
2011,53,Stereo Love,Edward Maya& Vika Jigulina,,
2011,54,Jar Of Hearts,Christina Perri,,
2011,55,Roll Up,Wiz Khalifa,,
2011,56,Sexy And I Know It,LMFAO,,
2011,57,Rocketeer,Far*East Movement FeaturingRyan Tedder,,
2011,58,All Of The Lights,Kanye West,,
2011,59,Hold It Against Me,Britney Spears,,
2011,60,More,Usher,,
2011,61,What The Hell,Avril Lavigne,,
2011,62,Written In The Stars,Tinie TempahFeaturingEric Turner,,
2011,63,Bottoms Up,Trey SongzFeaturingNicki Minaj,,
2011,64,DJ Got Us Fallin' In Love,UsherFeaturingPitbull,,
2011,65,For The First Time,The Script,,
2011,66,Honey Bee,Blake Shelton,,
2011,67,Don't You Wanna Stay,Jason AldeanWithKelly Clarkson,,
2011,68,We Found Love,RihannaFeaturingCalvin Harris,,
2011,69,Pretty Girl Rock,Keri Hilson,,
2011,70,You And I,Lady Gaga,,
2011,71,Like A G6,Far*East Movement Featuring Cataracs &Dev,,
2011,72,Without You,David GuettaFeaturingUsher,,
2011,73,Back To December,Taylor Swift,,
2011,74,Teenage Dream,Katy Perry,,
2011,75,Crazy Girl,Eli Young Band,,
2011,76,Cheers (Drink To That),Rihanna,,
2011,77,Who Says,Selena Gomez& The Scene,,
2011,78,Barefoot Blue Jean Night,Jake Owen,,
2011,79,Knee Deep,Zac Brown BandFeaturingJimmy Buffett,,
2011,80,Country Girl (Shake It For Me),Luke Bryan,,
2011,81,Remind Me,Brad PaisleyDuet WithCarrie Underwood,,
2011,82,In The Dark,Dev,,
2011,83,Backseat,New BoyzFeaturing The Cataracs &Dev,,
2011,84,Headlines,Drake,,
2011,85,Best Thing I Never Had,Beyonce,,
2011,86,Don't Wanna Go Home,Jason Derulo,,
2011,87,Where Them Girls At,David GuettaFeaturingFlo Rida&Nicki Minaj,,
2011,88,She Ain't You,Chris Brown,,
2011,89,Take A Back Road,Rodney Atkins,,
2011,90,Please Don't Go,Mike Posner,,
2011,91,Sure Thing,Miguel,,
2011,92,Price Tag,Jessie JFeaturingB.o.B,,
2011,93,God Gave Me You,Blake Shelton,,
2011,94,She Will,Lil WayneFeaturingDrake,,
2011,95,Are You Gonna Kiss Me Or Not,Thompson Square,,
2011,96,Animal,Neon Trees,,
2011,97,You And Tequila,Kenny ChesneyFeaturingGrace Potter,,
2011,98,Colder Weather,Zac Brown Band,,
2011,99,My Last,Big SeanFeaturingChris Brown,,
2012,1,Somebody That I Used To Know,GotyeFeaturing Kimbra,,
2012,2,Call Me Maybe,Carly Rae Jepsen,,
2012,3,We Are Young,fun. Featuring Janelle Monae,,
2012,4,Payphone,Maroon 5FeaturingWiz Khalifa,,
2012,5,Lights,Ellie Goulding,,
2012,6,Glad You Came,The Wanted,,
2012,7,Stronger (What Doesn't Kill You),Kelly Clarkson,,
2012,8,We Found Love,RihannaFeaturingCalvin Harris,,
2012,9,Starships,Nicki Minaj,,
2012,10,What Makes You Beautiful,One Direction,,
2012,11,Wild Ones,Flo RidaFeaturingSia,,
2012,12,Set Fire To The Rain,Adele,,
2012,13,Sexy And I Know It,LMFAO,,
2012,14,Some Nights,fun.,,
2012,15,Wide Awake,Katy Perry,,
2012,16,Good Feeling,Flo Rida,,
2012,17,Whistle,Flo Rida,,
2012,18,One More Night,Maroon 5,,
2012,19,Drive By,Train,,
2012,20,The Motto,DrakeFeaturingLil Wayne,,
2012,21,Where Have You Been,Rihanna,,
2012,22,Everybody Talks,Neon Trees,,
2012,23,Take Care,DrakeFeaturingRihanna,,
2012,24,Titanium,David GuettaFeaturingSia,,
2012,25,I Won't Give Up,Jason Mraz,,
2012,26,It Will Rain,Bruno Mars,,
2012,27,Mercy,"Kanye West,Big Sean,Pusha T,2 Chainz",,
2012,28,Boyfriend,Justin Bieber,,
2012,29,Party Rock Anthem,LMFAOFeaturingLauren Bennett& GoonRock,,
2012,30,Too Close,Alex Clare,,
2012,31,Part Of Me,Katy Perry,,
2012,32,"Young, Wild & Free",Snoop Dogg&Wiz KhalifaFeaturingBruno Mars,,
2012,33,We Are Never Ever Getting Back Together,Taylor Swift,,
2012,34,As Long As You Love Me,Justin BieberFeaturingBig Sean,,
2012,35,Turn Me On,David GuettaFeaturingNicki Minaj,,
2012,36,Moves Like Jagger,Maroon 5FeaturingChristina Aguilera,,
2012,37,Blow Me (One Last Kiss),P!nk,,
2012,38,Good Time,Owl City &Carly Rae Jepsen,,
2012,39,Give Your Heart A Break,Demi Lovato,,
2012,40,Ni**as in Paris,Jay ZKanye West,,
2012,41,The One That Got Away,Katy Perry,,
2012,42,Feel So Close,Calvin Harris,,
2012,43,Someone Like You,Adele,,
2012,44,Scream,Usher,,
2012,45,Rack City,Tyga,,
2012,46,Domino,Jessie J,,
2012,47,Gangnam Style,PSY,,
2012,48,International Love,PitbullFeaturingChris Brown,,
2012,49,Home,Phillip Phillips,,
2012,50,Without You,David GuettaFeaturingUsher,,
2012,51,Ass Back Home,Gym Class HeroesFeaturing Neon Hitch,,
2012,52,Wanted,Hunter Hayes,,
2012,53,Drunk On You,Luke Bryan,,
2012,54,No Lie,2 ChainzFeaturingDrake,,
2012,55,Want U Back,Cher Lloyd,,
2012,56,Don't Wake Me Up,Chris Brown,,
2012,57,Dance (A$$),Big SeanFeaturingNicki Minaj,,
2012,58,Springsteen,Eric Church,,
2012,59,Brokenhearted,Karmin,,
2012,60,Not Over You,Gavin DeGraw,,
2012,61,Stereo Hearts,Gym Class HeroesFeaturingAdam Levine,,
2012,62,Back In Time,Pitbull,,
2012,63,Work Out,J. Cole,,
2012,64,Rumour Has It,Adele,,
2012,65,Let's Go,Calvin HarrisFeaturingNe-Yo,,
2012,66,Good Girl,Carrie Underwood,,
2012,67,Pontoon,Little Big Town,,
2012,68,Ho Hey,The Lumineers,,
2012,69,Paradise,Coldplay,,
2012,70,Blown Away,Carrie Underwood,,
2012,71,Rolling In The Deep,Adele,,
2012,72,Climax,Usher,,
2012,73,"Work Hard, Play Hard",Wiz Khalifa,,
2012,74,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,,
2012,75,Pound The Alarm,Nicki Minaj,,
2012,76,Come Over,Kenny Chesney,,
2012,77,Heart Attack,Trey Songz,,
2012,78,Drank In My Cup,Kirko Bangz,,
2012,79,Birthday Cake,RihannaFeaturingChris Brown,,
2012,80,So Good,B.o.B,,
2012,81,50 Ways To Say Goodbye,Train,,
2012,82,Red Solo Cup,Toby Keith,,
2012,83,Love You Like A Love Song,Selena Gomez& The Scene,,
2012,84,Turn Up The Music,Chris Brown,,
2012,85,Die Young,Ke$ha,,
2012,86,5 O'Clock,T-PainFeaturingWiz Khalifa&Lily Allen,,
2012,87,A Thousand Years,Christina Perri,,
2012,88,Take A Little Ride,Jason Aldean,,
2012,89,You Da One,Rihanna,,
2012,90,We Run The Night,Havana BrownFeaturingPitbull,,
2012,91,It's Time,Imagine Dragons,,
2012,92,Cashin' Out,Ca$h Out,,
2012,93,I Don't Want This Night To End,Luke Bryan,,
2012,94,Diamonds,Rihanna,,
2012,95,Hard To Love,Lee Brice,,
2012,96,Somethin' 'Bout A Truck,Kip Moore,,
2012,97,Adorn,Miguel,,
2012,98,Fly Over States,Jason Aldean,,
2012,99,Even If It Breaks Your Heart,Eli Young Band,,
2012,100,Burn It Down,Linkin Park,,
2013,1,Thrift Shop,Macklemore & Ryan LewisFeaturing Wanz,,
2013,2,Blurred Lines,Robin ThickeFeaturing T.I. + Pharrell,,
2013,3,Radioactive,Imagine Dragons,,
2013,4,Harlem Shake,Baauer,,
2013,5,Can't Hold Us,Macklemore & Ryan LewisFeaturingRay Dalton,,
2013,6,Mirrors,Justin Timberlake,,
2013,7,Just Give Me A Reason,P!nk Featuring Nate Ruess,,
2013,8,When I Was Your Man,Bruno Mars,,
2013,9,Cruise,Florida Georgia LineFeaturingNelly,,
2013,10,Roar,Katy Perry,,
2013,11,Locked Out Of Heaven,Bruno Mars,,
2013,12,Ho Hey,The Lumineers,,
2013,13,Stay,RihannaFeaturing Mikky Ekko,,
2013,14,Get Lucky,Daft PunkFeaturingPharrell Williams,,
2013,15,Royals,Lorde,,
2013,16,I Knew You Were Trouble.,Taylor Swift,,
2013,17,We Can't Stop,Miley Cyrus,,
2013,18,Wrecking Ball,Miley Cyrus,,
2013,19,Wake Me Up!,Avicii,,
2013,20,Suit & Tie,Justin TimberlakeFeaturing JAY Z,,
2013,21,Cups (Pitch Perfect's When I'm Gone),Anna Kendrick,,
2013,22,Holy Grail,Jay Z FeaturingJustin Timberlake,,
2013,23,Scream & Shout,will.i.am&Britney Spears,,
2013,24,Clarity,ZeddFeaturingFoxes,,
2013,25,Sail,AWOLNATION,,
2013,26,Don't You Worry Child,Swedish House MafiaFeaturingJohn Martin,,
2013,27,Diamonds,Rihanna,,
2013,28,I Love It,Icona PopFeaturingCharli xcx,,
2013,29,Safe And Sound,Capital Cities,,
2013,30,Treasure,Bruno Mars,,
2013,31,The Way,Ariana GrandeFeaturingMac Miller,,
2013,32,Started From The Bottom,Drake,,
2013,33,Come & Get It,Selena Gomez,,
2013,34,"Hold On, We're Going Home",DrakeFeaturingMajid Jordan,,
2013,35,Daylight,Maroon 5,,
2013,36,Feel This Moment,PitbullFeaturingChristina Aguilera,,
2013,37,Applause,Lady Gaga,,
2013,38,One More Night,Maroon 5,,
2013,39,Love Me,Lil WayneFeaturingDrake&Future,,
2013,40,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,,
2013,41,F**kin Problems,"A$AP RockyFeaturingDrake,2 Chainz&Kendrick Lamar",,
2013,42,Beauty And A Beat,Justin BieberFeaturingNicki Minaj,,
2013,43,Same Love,Macklemore & Ryan LewisFeaturingMary Lambert,,
2013,44,Sweet Nothing,Calvin HarrisFeaturingFlorence Welch,,
2013,45,Summertime Sadness,Lana Del Reyvs.Cedric Gervais,,
2013,46,Home,Phillip Phillips,,
2013,47,It's Time,Imagine Dragons,,
2013,48,Power Trip,J. ColeFeaturingMiguel,,
2013,49,Girl On Fire,Alicia KeysFeaturingNicki Minaj,,
2013,50,Heart Attack,Demi Lovato,,
2013,51,Love Somebody,Maroon 5,,
2013,52,I Will Wait,Mumford & Sons,,
2013,53,Try,P!nk,,
2013,54,Wagon Wheel,Darius Rucker,,
2013,55,Gangnam Style,PSY,,
2013,56,I Need Your Love,Calvin HarrisFeaturingEllie Goulding,,
2013,57,Die Young,Ke$ha,,
2013,58,Some Nights,fun.,,
2013,59,Bad,WaleFeaturingTiara ThomasOrRihanna,,
2013,60,Boys 'Round Here,Blake SheltonFeaturingPistol Annies&Friends,,
2013,61,"Gone, Gone, Gone",Phillip Phillips,,
2013,62,Demons,Imagine Dragons,,
2013,63,Counting Stars,OneRepublic,,
2013,64,I Cry,Flo Rida,,
2013,65,Little Talks,Of Monsters and Men,,
2013,66,The Other Side,Jason Derulo,,
2013,67,Berzerk,Eminem,,
2013,68,Catch My Breath,Kelly Clarkson,,
2013,69,Crash My Party,Luke Bryan,,
2013,70,Pour It Up,Rihanna,,
2013,71,22,Taylor Swift,,
2013,72,I Want Crazy,Hunter Hayes,,
2013,73,The Fox,Ylvis,,
2013,74,Best Song Ever,One Direction,,
2013,75,The A Team,Ed Sheeran,,
2013,76,Carry On,fun.,,
2013,77,Highway Don't Care,Tim McGrawWithTaylor Swift,,
2013,78,That's My Kind Of Night,Luke Bryan,,
2013,79,Swimming Pools (Drank),Kendrick Lamar,,
2013,80,Sure Be Cool If You Did,Blake Shelton,,
2013,81,#Beautiful,Mariah CareyFeaturingMiguel,,
2013,82,Troublemaker,Olly MursFeaturingFlo Rida,,
2013,83,Body Party,Ciara,,
2013,84,Adorn,Miguel,,
